fsm, mapping, replan, sfc, mpc, df, total, 
7.8924e-05, 0, 0, 0, 0.00455532, 2.613e-06, 0.00463748, 
0.000100439, 0, 0, 0, 0.00637735, 3.691e-06, 0.00648267, 
0.000147455, 0, 0, 0, 0.00483011, 2.685e-06, 0.00498127, 
0.000113424, 0, 0, 0, 0.00398559, 1.913e-06, 0.00410158, 
7.1795e-05, 0, 0, 0, 0.00297438, 1.581e-06, 0.00304835, 
5.0778e-05, 0, 0, 0, 0.0013758, 1.815e-06, 0.00142893, 
0.000121862, 0, 0, 0, 0.00199252, 2.145e-06, 0.00211731, 
6.2282e-05, 0, 0, 0, 0.00191974, 1.609e-06, 0.00198405, 
4.5244e-05, 0, 0, 0, 0.00136964, 1.516e-06, 0.00141674, 
3.9511e-05, 0, 0, 0, 0.00157653, 2.258e-06, 0.00161863, 
6.0088e-05, 0.0165388, 0, 0, 0.00107916, 1.615e-06, 0.00114138, 
6.9827e-05, 0, 0, 0, 0.000987049, 3.484e-06, 0.00106098, 
8.9639e-05, 0, 0, 0, 0.0014356, 1.724e-06, 0.00152744, 
6.8187e-05, 0, 0, 0, 0.00135221, 3.158e-06, 0.00142448, 
0.000127363, 0, 0, 0, 0.00181151, 2.736e-06, 0.00194241, 
9.2544e-05, 0, 0, 0, 0.00185358, 2.218e-06, 0.00194881, 
6.7648e-05, 0, 0, 0, 0.00155602, 6.145e-06, 0.0016302, 
5.8907e-05, 0, 0, 0, 0.000955744, 8.927e-06, 0.00102389, 
4.6972e-05, 0.00591649, 0, 0, 0.000895074, 2.008e-06, 0.000944426, 
5.0252e-05, 0, 0, 0, 0.0010263, 2.193e-06, 0.00107934, 
3.196e-05, 0, 0, 0, 0.000753782, 1.749e-06, 0.000787767, 
7.8484e-05, 0, 0, 0, 0.00112568, 2.803e-06, 0.00120742, 
0.000143398, 0, 0, 0, 0.00207393, 3.312e-06, 0.0022215, 
4.6625e-05, 0, 0, 0, 0.00129335, 2.443e-06, 0.00134314, 
0.000103917, 0, 0, 0, 0.00140997, 2.571e-06, 0.00151705, 
6.7906e-05, 0, 0, 0, 0.00110339, 1.552e-06, 0.00117327, 
5.7155e-05, 0, 0, 0, 0.00106129, 2.9e-06, 0.00112218, 
4.9356e-05, 0, 0, 0, 0.000774737, 1.635e-06, 0.000826108, 
2.9954e-05, 0, 0, 0, 0.000725482, 5.167e-06, 0.000760942, 
4.4738e-05, 0.0169066, 0, 0, 0.00081388, 1.006e-06, 0.000859881, 
5.9197e-05, 0, 0, 0, 0.00104918, 2.499e-06, 0.00111186, 
5.3023e-05, 0, 0, 0, 0.00087919, 2.565e-06, 0.000935268, 
6.7349e-05, 0, 0, 0, 0.00124361, 1.904e-06, 0.00131342, 
7.9919e-05, 0, 0, 0, 0.00221176, 2.681e-06, 0.00229512, 
0.000115595, 0, 0, 0, 0.00190507, 2.884e-06, 0.00202408, 
7.6345e-05, 0, 0, 0, 0.00152252, 2.199e-06, 0.00160153, 
7.0807e-05, 0, 0, 0, 0.00124772, 1.746e-06, 0.00132071, 
5.9185e-05, 0, 0, 0, 0.000827848, 1.228e-06, 0.000888621, 
7.098e-05, 0, 0, 0, 0.00112022, 2.429e-06, 0.00119437, 
5.122e-05, 0, 0, 0, 0.000873935, 2.207e-06, 0.00092784, 
5.4187e-05, 0.0173336, 0, 0, 0.000840187, 1.326e-06, 0.00089592, 
8.7234e-05, 0, 0, 0, 0.00133007, 2.075e-06, 0.00141996, 
0.00014837, 0, 0, 0, 0.00130065, 1.5011e-05, 0.00146508, 
5.932e-05, 0, 0, 0, 0.00110785, 2.443e-06, 0.00117021, 
7.9324e-05, 0, 0, 0, 0.00115282, 1.641e-06, 0.0012342, 
3.8214e-05, 0, 0, 0, 0.000829264, 1.979e-06, 0.000869886, 
6.6708e-05, 0, 0, 0, 0.000950113, 2.116e-06, 0.00101965, 
5.0159e-05, 0.00518065, 0, 0, 0.00107836, 1.464e-06, 0.00113034, 
3.6401e-05, 0, 0, 0, 0.000995421, 1.095e-06, 0.00103318, 
3.308e-05, 0, 0, 0, 0.000997163, 1.03e-06, 0.00103156, 
6.8159e-05, 0, 0, 0, 0.00119986, 1.982e-06, 0.00127056, 
8.2942e-05, 0, 0, 0, 0.0015221, 2.964e-06, 0.00160868, 
0.000119372, 0, 0, 0, 0.00301568, 2.31e-06, 0.00313824, 
6.3057e-05, 0, 0, 0, 0.00173614, 1.715e-06, 0.00180151, 
0.000181247, 0, 0, 0, 0.00177194, 3.665e-06, 0.00195768, 
0.000113079, 0, 0, 0, 0.0022748, 2.382e-06, 0.00239099, 
0.000111028, 0, 0, 0, 0.00181587, 2.298e-06, 0.00192975, 
5.7966e-05, 0, 0, 0, 0.00136528, 1.357e-06, 0.00142488, 
0.000102019, 0, 0, 0, 0.0011229, 1.802e-06, 0.00122724, 
6.4345e-05, 0, 0, 0, 0.00151406, 2.25e-06, 0.00158103, 
3.9913e-05, 0, 0, 0, 0.0010299, 1.412e-06, 0.00107157, 
8.0565e-05, 0, 0, 0, 0.00152939, 2.59e-06, 0.00161311, 
0.000153544, 0, 0, 0, 0.00159573, 2.898e-06, 0.00175275, 
6.0335e-05, 0, 0, 0, 0.0010225, 6.151e-06, 0.00108972, 
7.4983e-05, 0.0585948, 0, 0, 0.00143863, 1.505e-06, 0.0015156, 
5.1987e-05, 0, 0, 0, 0.00128773, 2.384e-06, 0.00134252, 
7.1781e-05, 0, 0, 0, 0.000960118, 1.513e-06, 0.00103386, 
5.9581e-05, 0, 0, 0, 0.000962999, 2.592e-06, 0.0010283, 
4.8297e-05, 0.010665, 0, 0, 0.000929352, 1.174e-06, 0.00097912, 
5.2936e-05, 0, 0, 0, 0.000922703, 1.439e-06, 0.000977423, 
7.3357e-05, 0, 0, 0, 0.00109594, 1.462e-06, 0.00117147, 
3.7623e-05, 0, 0, 0, 0.00100445, 1.897e-06, 0.00104447, 
5.8917e-05, 0, 0, 0, 0.00147027, 1.963e-06, 0.00153162, 
8.4974e-05, 0, 0, 0, 0.00153178, 2.102e-06, 0.00161946, 
0.000113943, 0, 0, 0, 0.00222978, 3.024e-06, 0.00234749, 
8.5789e-05, 0, 0, 0, 0.00211135, 1.233e-05, 0.00221035, 
5.9357e-05, 0, 0, 0, 0.00161985, 1.214e-06, 0.00168077, 
5.8039e-05, 0, 0, 0, 0.00126273, 1.948e-06, 0.00132316, 
7.3177e-05, 0, 0, 0, 0.00112082, 1.3136e-05, 0.00120815, 
4.2481e-05, 0, 0, 0, 0.000987097, 1.542e-06, 0.00103147, 
3.1979e-05, 0.021684, 0, 0, 0.000912538, 9.63e-07, 0.000945765, 
5.4131e-05, 0, 0, 0, 0.00102288, 1.1395e-05, 0.00108894, 
8.6428e-05, 0, 0, 0, 0.00192577, 2.843e-06, 0.00201593, 
0.00011194, 0, 0, 0, 0.0032617, 4.462e-06, 0.00337934, 
8.5852e-05, 0, 0, 0, 0.00170062, 2.618e-06, 0.00178969, 
6.2756e-05, 0, 0, 0, 0.00129965, 3.078e-06, 0.00136608, 
6.7102e-05, 0, 0, 0, 0.00130968, 2.667e-06, 0.00138018, 
4.2764e-05, 0, 0, 0, 0.000932533, 1.35e-06, 0.000976948, 
7.8768e-05, 0, 0, 0, 0.00185855, 2.384e-06, 0.0019403, 
3.7819e-05, 0, 0, 0, 0.000920609, 1.55e-06, 0.000960276, 
3.1919e-05, 0.0210514, 0, 0, 0.00154197, 2.136e-06, 0.00157647, 
7.095e-05, 0, 0, 0, 0.00121047, 1.607e-06, 0.00128345, 
6.5211e-05, 0, 0, 0, 0.00147288, 1.86e-06, 0.0015405, 
5.1822e-05, 0, 0, 0, 0.00139103, 1.513e-06, 0.00144491, 
3.8555e-05, 0, 0, 0, 0.00148965, 2.392e-06, 0.00153127, 
7.5795e-05, 0, 0, 0, 0.00163209, 1.655e-06, 0.0017103, 
3.4606e-05, 0, 0, 0, 0.00114111, 1.352e-06, 0.00117744, 
4.0218e-05, 0, 0, 0, 0.00115194, 1.353e-06, 0.00119388, 
4.4199e-05, 0.0088086, 0, 0, 0.000599059, 1.732e-06, 0.000645296, 
2.373e-05, 0, 0, 0, 0.000499222, 1.106e-06, 0.000524396, 
2.3791e-05, 0, 0, 0, 0.000589232, 9.5e-07, 0.000614284, 
3.21e-05, 0, 0, 0, 0.000632699, 2.643e-06, 0.000667679, 
7.182e-05, 0, 0, 0, 0.00101468, 2.064e-06, 0.00108919, 
4.1792e-05, 0, 0, 0, 0.00107608, 2.614e-06, 0.00112122, 
6.8528e-05, 0, 0, 0, 0.00187725, 3.222e-06, 0.00195006, 
6.6566e-05, 0, 0, 0, 0.00119322, 3.057e-06, 0.00126361, 
0.000100892, 0, 0, 0, 0.00130216, 2.886e-06, 0.00140656, 
6.9315e-05, 0, 0, 0, 0.000650801, 2.517e-06, 0.000723148, 
2.2542e-05, 0, 0, 0, 0.000544464, 1.117e-06, 0.000568425, 
3.2002e-05, 0, 0, 0, 0.000505155, 1.174e-06, 0.00053861, 
3.6439e-05, 0, 0, 0, 0.000748716, 1.577e-06, 0.000787056, 
4.4831e-05, 0.0196353, 0, 0, 0.000739317, 2.391e-06, 0.000787021, 
7.3072e-05, 0, 0, 0, 0.000885603, 2.093e-06, 0.000961175, 
4.7368e-05, 0, 0, 0, 0.000746318, 1.605e-06, 0.000795703, 
3.8608e-05, 0, 0, 0, 0.000650441, 1.964e-06, 0.000691352, 
7.9722e-05, 0, 0, 0, 0.000810148, 1.879e-06, 0.000892198, 
6.1034e-05, 0, 0, 0, 0.000729327, 1.438e-06, 0.000792161, 
4.4565e-05, 0, 0, 0, 0.000749811, 1.592e-06, 0.000796371, 
3.1319e-05, 0, 0, 0, 0.000761107, 1.1149e-05, 0.000803848, 
2.5631e-05, 0.00852523, 0, 0, 0.000520311, 1.374e-06, 0.000547578, 
2.4757e-05, 0, 0, 0, 0.000504863, 2.138e-06, 0.000532165, 
8.3235e-05, 0, 0, 0, 0.000910743, 2.254e-06, 0.000996805, 
4.6043e-05, 0, 0, 0, 0.000758924, 2.334e-06, 0.000807671, 
5.5571e-05, 0, 0, 0, 0.000669296, 2.422e-06, 0.000727801, 
6.5163e-05, 0, 0, 0, 0.000980809, 1.842e-06, 0.00104826, 
6.7643e-05, 0, 0, 0, 0.00076035, 1.448e-06, 0.000829751, 
3.4665e-05, 0, 0, 0, 0.000826412, 2.392e-06, 0.000863911, 
3.7668e-05, 0, 0, 0, 0.000506487, 1.575e-06, 0.00054601, 
3.7173e-05, 0, 0, 0, 0.000502013, 1.048e-06, 0.000540572, 
4.1289e-05, 0.0183001, 0, 0, 0.000498002, 9.45e-07, 0.000540473, 
7.2453e-05, 0, 0, 0, 0.000816397, 1.486e-06, 0.000891144, 
4.5701e-05, 0, 0, 0, 0.000572006, 1.7e-06, 0.000619973, 
5.0426e-05, 0, 0, 0, 0.000763019, 2.35e-06, 0.000816194, 
6.9495e-05, 0, 0, 0, 0.00123712, 2.108e-06, 0.00130929, 
6.5064e-05, 0, 0, 0, 0.00142241, 2.527e-06, 0.00149084, 
8.9019e-05, 0, 0, 0, 0.00118269, 2.47e-06, 0.00127543, 
5.7755e-05, 0, 0, 0, 0.000905658, 1.874e-06, 0.000965916, 
3.656e-05, 0, 0, 0, 0.000529389, 1.592e-06, 0.000567967, 
3.6672e-05, 0, 0, 0, 0.000658928, 9.622e-06, 0.000706001, 
3.794e-05, 0, 0, 0, 0.000502901, 2.082e-06, 0.000543389, 
3.8555e-05, 0, 0, 0, 0.000745292, 1.372e-06, 0.000785591, 
6.8776e-05, 0, 0, 0, 0.000552951, 1.954e-06, 0.000623929, 
0.000124995, 0, 0, 0, 0.000892734, 2.655e-06, 0.00102077, 
4.4122e-05, 0, 0, 0, 0.000776038, 2.204e-06, 0.000822762, 
3.0796e-05, 0, 0, 0, 0.000531618, 2.024e-06, 0.0005648, 
4.0417e-05, 0.0676527, 0, 0, 0.000691673, 1.501e-06, 0.00073398, 
3.8524e-05, 0, 0, 0, 0.000651481, 1.707e-06, 0.000692033, 
3.7081e-05, 0, 0, 0, 0.000529494, 1.394e-06, 0.000568292, 
3.0426e-05, 0, 0, 0, 0.000512912, 1.521e-06, 0.00054519, 
4.5992e-05, 0.0102418, 0, 0, 0.000533985, 1.51e-06, 0.000581825, 
4.9097e-05, 0, 0, 0, 0.000877563, 3.093e-06, 0.000930881, 
8.4717e-05, 0, 0, 0, 0.000830225, 2.132e-06, 0.000917686, 
6.6372e-05, 0, 0, 0, 0.000811948, 2.398e-06, 0.000881247, 
3.5611e-05, 0, 0, 0, 0.000725182, 2.07e-06, 0.000763258, 
4.5354e-05, 0, 0, 0, 0.000725044, 1.3164e-05, 0.000784019, 
4.7479e-05, 0, 0, 0, 0.000705089, 1.55e-06, 0.000754365, 
4.4713e-05, 0, 0, 0, 0.000633355, 1.488e-06, 0.000679937, 
4.1415e-05, 0, 0, 0, 0.000517781, 1.213e-06, 0.000560705, 
5.8401e-05, 0.0210391, 0, 0, 0.000735863, 2.618e-06, 0.000797381, 
4.2043e-05, 0, 0, 0, 0.000530619, 1.36e-06, 0.000574363, 
2.5043e-05, 0, 0, 0, 0.000486123, 8.93e-07, 0.000512278, 
2.9943e-05, 0, 0, 0, 0.000539345, 1.275e-06, 0.000570914, 
7.9622e-05, 0, 0, 0, 0.000879785, 2.422e-06, 0.000962289, 
6.4166e-05, 0, 0, 0, 0.00151287, 3.223e-06, 0.00158108, 
0.000104496, 0, 0, 0, 0.000947765, 2.017e-06, 0.00105489, 
5.2209e-05, 0, 0, 0, 0.000930538, 1.807e-06, 0.000984964, 
8.9425e-05, 0, 0, 0, 0.00103711, 2.638e-06, 0.00112993, 
4.2008e-05, 0, 0, 0, 0.000743396, 1.871e-06, 0.000787823, 
2.5722e-05, 0, 0, 0, 0.000521497, 1.228e-06, 0.000548833, 
2.7627e-05, 0, 0, 0, 0.000535558, 1.265e-06, 0.000564786, 
2.3964e-05, 0, 0, 0, 0.000619664, 3.959e-06, 0.000647897, 
2.4982e-05, 0.0192059, 0, 0, 0.000537251, 1.844e-06, 0.000564354, 
8.2332e-05, 0, 0, 0, 0.000766903, 2.295e-06, 0.000852205, 
5.4633e-05, 0, 0, 0, 0.00120048, 2.138e-06, 0.00125792, 
4.5516e-05, 0, 0, 0, 0.000753482, 2.9e-06, 0.000802608, 
4.6625e-05, 0, 0, 0, 0.000845248, 2.063e-06, 0.000894353, 
4.6761e-05, 0, 0, 0, 0.000693038, 1.495e-06, 0.000741689, 
4.3154e-05, 0, 0, 0, 0.000696513, 1.374e-06, 0.000741392, 
3.3316e-05, 0, 0, 0, 0.000612409, 3.279e-06, 0.000649408, 
2.7617e-05, 0.00869533, 0, 0, 0.000524592, 1.743e-06, 0.000554291, 
2.5257e-05, 0, 0, 0, 0.000516413, 1.351e-06, 0.000543427, 
5.4269e-05, 0, 0, 0, 0.000592702, 2.516e-06, 0.000650741, 
6.5597e-05, 0, 0, 0, 0.00077265, 3.497e-06, 0.00084246, 
6.1549e-05, 0, 0, 0, 0.000642647, 1.913e-06, 0.000706829, 
5.0204e-05, 0, 0, 0, 0.000730437, 2.339e-06, 0.000783808, 
0.000101118, 0, 0, 0, 0.00135321, 2.488e-06, 0.00145747, 
5.2182e-05, 0, 0, 0, 0.000801331, 1.929e-06, 0.000856031, 
3.7337e-05, 0, 0, 0, 0.000521387, 1.871e-06, 0.000561204, 
2.7537e-05, 0, 0, 0, 0.000507509, 1.152e-06, 0.000536581, 
2.876e-05, 0, 0, 0, 0.000498316, 1.105e-06, 0.000528489, 
7.2018e-05, 0, 0, 0, 0.000619322, 1.0822e-05, 0.000702495, 
4.8224e-05, 0, 0, 0, 0.000798944, 2.522e-06, 0.000850338, 
5.2041e-05, 0, 0, 0, 0.000744559, 1.692e-06, 0.000798721, 
4.586e-05, 0, 0, 0, 0.00055907, 8.362e-06, 0.000613919, 
8.5593e-05, 0, 0, 0, 0.000762886, 1.683e-06, 0.000850529, 
3.8239e-05, 0, 0, 0, 0.000519002, 2.143e-06, 0.000559745, 
8.4085e-05, 0.0829977, 0, 0, 0.000703955, 1.373e-06, 0.00078976, 
2.5637e-05, 0, 0, 0, 0.000574125, 1.724e-06, 0.000601802, 
4.871e-05, 0, 0, 0, 0.000795674, 9.726e-06, 0.000854933, 
2.6168e-05, 0.0111326, 0, 0, 0.000517596, 1.478e-06, 0.000545552, 
3.1358e-05, 0, 0, 0, 0.000510095, 1.741e-06, 0.000543603, 
4.1805e-05, 0, 0, 0, 0.000767404, 2.177e-06, 0.00081177, 
5.0165e-05, 0, 0, 0, 0.000834833, 2.768e-06, 0.000888266, 
2.8859e-05, 0, 0, 0, 0.000519572, 1.901e-06, 0.000550726, 
4.7379e-05, 0, 0, 0, 0.000692666, 1.487e-06, 0.000742005, 
3.744e-05, 0, 0, 0, 0.000509495, 1.312e-06, 0.000548607, 
5.5454e-05, 0, 0, 0, 0.000673096, 1.5206e-05, 0.000744332, 
4.1724e-05, 0, 0, 0, 0.000526757, 1.227e-06, 0.000570191, 
2.5807e-05, 0, 0, 0, 0.000511804, 1.038e-06, 0.000538908, 
4.3082e-05, 0.0225445, 0, 0, 0.000529942, 8.21e-07, 0.000574178, 
5.4479e-05, 0, 0, 0, 0.000737599, 1.4213e-05, 0.000806934, 
9.9639e-05, 0, 0, 0, 0.00104576, 2.416e-06, 0.00114864, 
4.6077e-05, 0, 0, 0, 0.000767165, 2.154e-06, 0.000815905, 
8.8206e-05, 0, 0, 0, 0.0017358, 3.692e-06, 0.00183439, 
7.8008e-05, 0, 0, 0, 0.00162023, 3.517e-06, 0.00170262, 
6.7532e-05, 0, 0, 0, 0.00121128, 2.175e-06, 0.00128169, 
5.3006e-05, 0, 0, 0, 0.000985276, 2.04e-06, 0.00104097, 
4.5665e-05, 0, 0, 0, 0.000707059, 2.195e-06, 0.00075542, 
5.6876e-05, 0, 0, 0, 0.000879537, 2.554e-06, 0.000940012, 
3.7838e-05, 0, 0, 0, 0.000529777, 1.0721e-05, 0.000578759, 
3.2545e-05, 0, 0, 0, 0.000635857, 1.274e-06, 0.000669997, 
2.4675e-05, 0.0207692, 0, 0, 0.000542958, 2.168e-06, 0.000570183, 
6.199e-05, 0, 0, 0, 0.000935652, 2.664e-06, 0.00100107, 
6.061e-05, 0, 0, 0, 0.00112613, 2.529e-06, 0.00118997, 
4.6962e-05, 0, 0, 0, 0.000947137, 1.706e-06, 0.000996355, 
4.6278e-05, 0, 0, 0, 0.000731784, 1.3e-06, 0.000780136, 
5.6734e-05, 0, 0, 0, 0.000813059, 2.063e-06, 0.000872545, 
3.2535e-05, 0, 0, 0, 0.000569777, 6.209e-06, 0.000609138, 
3.1259e-05, 0, 0, 0, 0.000548772, 1.307e-06, 0.000581773, 
3.4195e-05, 0.0083245, 0, 0, 0.000529519, 1.412e-06, 0.000565474, 
3.3174e-05, 0, 0, 0, 0.000643999, 1.38e-06, 0.000678912, 
4.3212e-05, 0, 0, 0, 0.000779569, 1.944e-06, 0.000825248, 
4.3185e-05, 0, 0, 0, 0.000668341, 2.967e-06, 0.000714879, 
4.8788e-05, 0, 0, 0, 0.000706682, 1.847e-06, 0.000757721, 
4.6736e-05, 0, 0, 0, 0.000707608, 2.406e-06, 0.000757051, 
4.4522e-05, 0, 0, 0, 0.000859467, 2.276e-06, 0.000906715, 
3.7939e-05, 0, 0, 0, 0.000605154, 1.405e-06, 0.000644824, 
3.1425e-05, 0, 0, 0, 0.000519105, 1.276e-06, 0.000552127, 
5.0172e-05, 0.0195354, 0, 0, 0.000835471, 1.5304e-05, 0.000901244, 
5.5899e-05, 0, 0, 0, 0.000546029, 1.185e-06, 0.000603526, 
2.297e-05, 0, 0, 0, 0.000515592, 1.485e-06, 0.000540476, 
7.1051e-05, 0, 0, 0, 0.000801633, 2.003e-06, 0.000875249, 
9.2238e-05, 0, 0, 0, 0.00079081, 1.7811e-05, 0.000901747, 
7.4542e-05, 0, 0, 0, 0.000916251, 2.624e-06, 0.000993935, 
6.6114e-05, 0, 0, 0, 0.000782835, 1.333e-06, 0.000850647, 
3.6896e-05, 0, 0, 0, 0.000713992, 2.541e-06, 0.00075405, 
7.9466e-05, 0, 0, 0, 0.000753436, 2.282e-06, 0.000835786, 
2.7667e-05, 0, 0, 0, 0.000554364, 1.602e-06, 0.000583976, 
2.9712e-05, 0, 0, 0, 0.000522962, 1.589e-06, 0.00055461, 
3.7588e-05, 0, 0, 0, 0.000759125, 1.378e-06, 0.000798494, 
6.6323e-05, 0, 0, 0, 0.000746697, 5.8246e-05, 0.000872123, 
7.5541e-05, 0, 0, 0, 0.000826162, 2.229e-06, 0.000904422, 
4.8662e-05, 0.0608649, 0, 0, 0.000754836, 8.621e-06, 0.000812446, 
3.5875e-05, 0, 0, 0, 0.000709236, 1.88e-06, 0.000747258, 
7.4114e-05, 0, 0, 0, 0.000786587, 2.022e-06, 0.000863113, 
6.7868e-05, 0, 0, 0, 0.000743559, 1.984e-06, 0.000813846, 
2.9324e-05, 0, 0, 0, 0.000492045, 9.24e-07, 0.000522519, 
4.4093e-05, 0, 0, 0, 0.00074469, 2.07e-06, 0.00079129, 
5.5658e-05, 0, 0, 0, 0.000584679, 2.454e-06, 0.000643372, 
3.0165e-05, 0.0221615, 0, 0, 0.000513233, 1.566e-06, 0.000545329, 
2.6124e-05, 0, 0, 0, 0.000498766, 1.164e-06, 0.000526292, 
6.6252e-05, 0, 0, 0, 0.000810862, 2.099e-06, 0.00087972, 
7.169e-05, 0, 0, 0, 0.0016662, 2.06e-06, 0.0017405, 
6.0113e-05, 0, 0, 0, 0.00138574, 2.958e-06, 0.00144951, 
0.000114401, 0, 0, 0, 0.000849137, 2.681e-06, 0.000966826, 
4.0778e-05, 0, 0, 0, 0.00088432, 1.839e-06, 0.000927301, 
0.000127167, 0, 0, 0, 0.000773484, 2.019e-06, 0.000903063, 
3.3517e-05, 0, 0, 0, 0.000514007, 1.741e-06, 0.000549611, 
2.5949e-05, 0, 0, 0, 0.000514216, 1.726e-06, 0.000542233, 
2.8654e-05, 0, 0, 0, 0.000484906, 1.101e-06, 0.000514872, 
2.3809e-05, 0.0205754, 0, 0, 0.000587303, 2.9158e-05, 0.00064068, 
7.0068e-05, 0, 0, 0, 0.000829129, 2.1e-06, 0.000901895, 
5.4196e-05, 0, 0, 0, 0.00107735, 2.22e-06, 0.00113449, 
5.2585e-05, 0, 0, 0, 0.000679066, 2.325e-06, 0.00073483, 
7.1847e-05, 0, 0, 0, 0.00079726, 2.935e-06, 0.000872927, 
4.1046e-05, 0, 0, 0, 0.000695169, 1.885e-06, 0.000738483, 
2.6507e-05, 0, 0, 0, 0.00051158, 1.674e-06, 0.00054033, 
2.6607e-05, 0, 0, 0, 0.000524228, 1.458e-06, 0.000552748, 
2.2178e-05, 0.00890901, 0, 0, 0.000510223, 1.018e-06, 0.000533698, 
2.647e-05, 0, 0, 0, 0.000529607, 1.476e-06, 0.000558358, 
2.4345e-05, 0, 0, 0, 0.000497973, 1.93e-06, 0.000524563, 
4.0802e-05, 0, 0, 0, 0.000546388, 3.381e-06, 0.000591304, 
0.000122418, 0, 0, 0, 0.00134585, 4.424e-06, 0.00147429, 
7.8148e-05, 0, 0, 0, 0.00121987, 3.343e-06, 0.0013022, 
5.6475e-05, 0, 0, 0, 0.000788375, 4.448e-06, 0.000850539, 
4.6957e-05, 0, 0, 0, 0.000700761, 1.708e-06, 0.000749875, 
0.000154102, 0, 0, 0, 0.00115593, 2.891e-06, 0.00131339, 
3.5171e-05, 0, 0, 0, 0.000555303, 1.588e-06, 0.000592426, 
2.8351e-05, 0, 0, 0, 0.000552267, 1.603e-06, 0.000582736, 
3.223e-05, 0, 0, 0, 0.000540053, 1.95e-06, 0.000574585, 
3.1415e-05, 0.0237323, 0, 0, 0.000631509, 1.21e-06, 0.000664497, 
7.8526e-05, 0, 0, 0, 0.00148702, 3.872e-06, 0.00157031, 
4.5688e-05, 0, 0, 0, 0.000822717, 1.851e-06, 0.0008707, 
3.0173e-05, 0, 0, 0, 0.000602476, 1.832e-06, 0.000635071, 
6.1803e-05, 0, 0, 0, 0.000925303, 5.311e-06, 0.000993033, 
4.5249e-05, 0, 0, 0, 0.000756797, 1.946e-06, 0.000804459, 
4.6336e-05, 0, 0, 0, 0.000706327, 1.889e-06, 0.000754935, 
4.4113e-05, 0, 0, 0, 0.000763844, 1.711e-06, 0.000810082, 
4.5359e-05, 0, 0, 0, 0.000756645, 1.498e-06, 0.000803862, 
3.0306e-05, 0, 0, 0, 0.000541203, 1.67e-06, 0.000573591, 
4.2516e-05, 0, 0, 0, 0.000732685, 1.472e-06, 0.000777165, 
3.8324e-05, 0, 0, 0, 0.000563909, 1.857e-06, 0.000604383, 
7.084e-05, 0, 0, 0, 0.000813679, 2.089e-06, 0.00088702, 
7.5789e-05, 0, 0, 0, 0.000818909, 2.525e-06, 0.000897653, 
4.0452e-05, 0.0653286, 0, 0, 0.000725329, 1.878e-06, 0.000768067, 
3.9293e-05, 0, 0, 0, 0.000697953, 1.781e-06, 0.000739319, 
3.604e-05, 0, 0, 0, 0.000648198, 2.529e-06, 0.000687165, 
3.2335e-05, 0, 0, 0, 0.000580544, 2.118e-06, 0.000615467, 
2.6156e-05, 0, 0, 0, 0.000532535, 1.61e-06, 0.000560656, 
2.9963e-05, 0, 0, 0, 0.000509813, 1.245e-06, 0.00054148, 
2.867e-05, 0.0224177, 0, 0, 0.000532184, 2.374e-06, 0.000563597, 
5.9157e-05, 0, 0, 0, 0.00076908, 2.196e-06, 0.000831006, 
5.4989e-05, 0, 0, 0, 0.00102403, 3.005e-06, 0.00108264, 
3.277e-05, 0, 0, 0, 0.000609316, 1.869e-06, 0.00064446, 
4.539e-05, 0, 0, 0, 0.000758321, 1.827e-06, 0.000805839, 
4.7768e-05, 0, 0, 0, 0.000708263, 1.982e-06, 0.000758352, 
3.6526e-05, 0, 0, 0, 0.000499771, 1.539e-06, 0.000538228, 
5.047e-05, 0, 0, 0, 0.000521709, 1.523e-06, 0.000574051, 
3.9242e-05, 0.0106367, 0, 0, 0.000492012, 1.529e-06, 0.000533101, 
4.9031e-05, 0, 0, 0, 0.00053517, 1.527e-06, 0.000586086, 
3.4598e-05, 0, 0, 0, 0.000493173, 1.227e-06, 0.000529214, 
5.4382e-05, 0, 0, 0, 0.000570242, 2.08e-06, 0.000627507, 
5.8226e-05, 0, 0, 0, 0.000804817, 5.002e-06, 0.000868431, 
7.001e-05, 0, 0, 0, 0.00109634, 2.589e-06, 0.00116964, 
6.9887e-05, 0, 0, 0, 0.00120788, 2.092e-06, 0.00128053, 
5.2418e-05, 0, 0, 0, 0.00100141, 2.366e-06, 0.00105671, 
5.2151e-05, 0, 0, 0, 0.000841887, 1.818e-06, 0.000896279, 
4.3333e-05, 0, 0, 0, 0.000525613, 1.76e-06, 0.000571312, 
3.2802e-05, 0, 0, 0, 0.000505251, 1.1411e-05, 0.000549989, 
3.9539e-05, 0, 0, 0, 0.000720442, 1.797e-06, 0.000762207, 
3.6819e-05, 0.0203356, 0, 0, 0.00051975, 1.369e-06, 0.000558258, 
5.8564e-05, 0, 0, 0, 0.000787338, 2.19e-06, 0.000848665, 
4.4771e-05, 0, 0, 0, 0.000750905, 1.794e-06, 0.000798031, 
5.1532e-05, 0, 0, 0, 0.000960472, 1.1991e-05, 0.00102453, 
6.3834e-05, 0, 0, 0, 0.00113581, 2.205e-06, 0.00120243, 
4.1738e-05, 0, 0, 0, 0.000542114, 1.705e-06, 0.000585868, 
4.2696e-05, 0, 0, 0, 0.000519305, 1.321e-06, 0.000563807, 
3.3433e-05, 0.00913322, 0, 0, 0.000507291, 1.985e-06, 0.000543027, 
3.0165e-05, 0, 0, 0, 0.000513013, 1.481e-06, 0.00054495, 
